time,qw,qx,qy,qz,roll,pitch,yaw,time_normalized
1767383382.492193,-0.9849764730620232,-0.0015725562183965,-0.019902181057153,-0.1715306904621057,-0.21387174765919229,2.2778690924371605,19.761886341054975,0.0018138885498046875
1767383382.492288,-0.9996623310780084,-0.0034530235962414,-0.0187787917458748,-0.0176254767961682,0.35788193312167005,2.158649219168161,2.013461257899854,0.001909017562866211
1767383382.492386,-0.9904780039604512,-0.0053400574003419,-0.0172707275993276,0.1364790439066451,0.8767062637880756,1.8770555519842322,-15.705251624024157,0.002007007598876953
1767383382.492548,-0.9577400315600916,-0.0071636208624604,-0.0154092039355249,0.2871328454173915,1.2937360912846154,1.4555954926902024,-33.39415827102926,0.002168893814086914
1767383382.492688,-0.9023134614365932,-0.0088514642017008,-0.0132406738153773,0.4307862038746315,1.5692418987647097,0.9321459990875406,-51.05463517922564,0.0023088455200195312
1767383382.492799,-0.8255911399215053,-0.0103333416562924,-0.010823924605522,0.5640703275208316,1.6774994151979896,0.3560846575134976,-68.68949573955302,0.0024199485778808594
1767383382.492901,-0.7294592606080603,-0.0115447601424369,-0.0082267846143378,0.6838773469280187,1.60995334748934,-0.21704790006910807,-86.30250657065758,0.002521991729736328
1767383382.493,-0.6162469128291093,-0.0124302163998748,-0.0055226785286353,0.7874355415973519,1.3763557940960787,-0.7316480949020765,-103.89775737280759,0.0026209354400634766
1767383382.493098,-0.488659602739229,-0.0129458350421367,-0.0027873000816535,0.8723740189643755,1.003804989520254,-1.1381488475619288,-121.4793627421327,0.0027189254760742188
1767383382.493195,-0.3496997318662325,-0.0130613062587006,-9.567923081706706e-05,0.9367707780759322,0.5338384856229996,-1.3983840005166033,-139.05193493730073,0.0028159618377685547
1767383382.49329,-0.2025800840706491,-0.0127610351742326,0.0024800934523107,0.9791794088192828,0.0179597179339485,-1.4896014328770284,-156.62201116257856,0.0029108524322509766
1767383382.493384,-0.0506387631327345,-0.0120444554822459,0.0048722731039614,0.9986325188553218,-0.48781952616875257,-1.406719570223441,-174.200240638899,0.003004789352416992
1767383382.4934778,0.1027349096590464,-0.0109255275627583,0.0070178872313973,0.9946240095853468,-0.9287205547038017,-1.1627039876842298,168.19621699261248,0.003098726272583008
1767383382.493574,0.2541548180113112,-0.0094315311904178,0.0088582374477449,0.9670769909011186,-1.2565629836675418,-0.7872290247074372,150.54182613701738,0.0031948089599609375
1767383382.4936671,0.4002671214939155,-0.0076013629187598,0.0103377625639857,0.9163086714628018,-1.4343040970921728,-0.32398968361729646,132.80206627888867,0.0032880306243896484
1767383382.49376,0.5377538371032876,-0.0054836353161288,0.0114028295866603,0.8430069489048296,-1.4396010966033017,0.17293871366905625,114.93459465403669,0.003381013870239258
1767383382.4938529,0.6633186811271261,-0.0031349140722273,0.0120012924174315,0.7482342337542722,-1.267477117314033,0.6434487306452692,96.89236612779453,0.0034737586975097656
1767383382.493946,0.7736722339926825,-0.0006183764443732,0.012083814602311,0.6334704992215531,-0.9321822807142432,1.0264731150364437,78.6284914450813,0.0035669803619384766
1767383382.494039,0.8655418863424962,0.0019970021387898,0.0116078332006359,0.5006980259373096,-0.46805754634359614,1.265991480383227,60.10215305741311,0.003659963607788086
1767383382.4941308,0.935735417505153,0.00463691431062,0.0105444913142336,0.3525145970808278,0.07127624584187683,1.3180835062098852,41.28443712032735,0.0037517547607421875
1767383382.4942238,0.9812805203286934,0.0072223240024374,0.0088878567062936,0.19224303488715,0.616468315466797,1.158590695409774,22.162667457481106,0.003844738006591797
1767383382.494316,0.9996431995013778,0.0096708335890864,0.0066645084535195,0.0239902687649586,1.0896484730107334,0.7900348784647555,2.742022976090326,0.0039370059967041016
1767383382.4944088,0.9889987660907406,0.0118992558444044,0.0039406499477326,-0.1473917218141259,1.4152673924729837,0.24562158589525313,-16.955981679578045,0.004029750823974609
1767383382.4945018,0.9485009356101236,0.0138273088152547,0.000823926727123,-0.3164713285945472,1.5329951366409802,-0.41189735141585315,-36.89747637331201,0.004122734069824219
1767383382.494596,0.8784820264755532,0.0153817379579371,-0.0025416061351722,-0.4775209644979519,1.4097521697129278,-1.0976087739759401,-57.04130008848161,0.004216909408569336
1767383382.494688,0.7805300613437557,0.016499856461693,-0.0059867823909563,-0.6248717760565458,1.0476278343348335,-1.717200529124431,-77.34398499200536,0.004308938980102539
1767383382.4947798,0.6574235189235325,0.0171317328148674,-0.0093322406595666,-0.7532686969343899,0.4854376370362854,-2.1823546660013595,-97.76438104228296,0.004400730133056641
1767383382.494872,0.512946418437803,0.0172409329166155,-0.012403290136249,-0.8581578412144196,-0.20648525379283428,-2.4252139475251555,-118.2683423646538,0.004492998123168945
1767383382.494964,0.3516375321337401,0.0168044342380773,-0.0150414705478087,-0.9358645260659216,-0.936820089868021,-2.4089451696255137,-138.83373277165472,0.004584789276123047
1767383382.495056,0.1785374210498114,0.0158126689982825,-0.0171110579894651,-0.9836572372928062,-1.6065521389670379,-2.1329510641062517,-159.45510255278006,0.00467681884765625
1767383382.495148,-0.0010139841220059,0.0142704867360547,-0.01850064771935,-0.9997264881348712,-2.1224434325339026,-1.6329014281349221,179.85352442860588,0.004768848419189453
1767383382.495261,-0.1815013524490384,0.0121993063275949,-0.01912156027283,-0.9831290871076036,-2.408989518738798,-0.976700140924556,159.05957831760696,0.004881858825683594
1767383382.495362,-0.3572827512056481,0.0096401168782632,-0.0189058381474108,-0.9337551462355868,-2.4183574399490633,-0.2574627608996258,138.11786346538318,0.004982948303222656
1767383382.49548,-0.5225991531497464,0.0066564758136025,-0.0178068903732783,-0.8523665473915237,-2.1384493296915066,0.4162126386842085,116.98155279533913,0.00510096549987793
1767383382.495598,-0.6716096351004097,0.0033363083255348,-0.0158052085308814,-0.7407290749459943,-1.5987510790136394,0.9332324933045015,95.61662757193628,0.005218982696533203
1767383382.495764,-0.7985321102563797,-0.0002088181206979,-0.012919709505986,-0.601813514629547,-0.8720946544581833,1.196706207096274,74.01610127375145,0.005384922027587891
1767383382.495876,-0.8979514718301946,-0.0038480225967854,-0.0092221332652525,-0.439981021429472,-0.06902377438749663,1.1430217714789885,52.20883236957497,0.005496978759765625
1767383382.495979,-0.965291626408744,-0.0074392447813859,-0.0048485487719485,-0.2610234188670668,0.6779365934040966,0.7588567301265554,30.258325795863836,0.0055999755859375
1767383382.496077,-0.997349829220286,-0.0108398913895268,-6.52704921485787e-07,-0.07194313663238,1.2389607992393312,0.0894395230644738,8.250723036905747,0.005697965621948242
1767383382.496174,-0.9927178710075324,-0.0139172624928169,0.0050677357862976,0.1195485526511303,1.514074971993424,-0.7671699197217382,-13.723474511281719,0.005795001983642578
1767383382.4962702,-0.9519295296145018,-0.0165557657777977,0.0100773187012297,0.3057033282697772,1.4537156845937447,-1.6794709228938127,-35.58656955463734,0.005891084671020508
1767383382.496366,-0.8772841772160758,-0.0186593930919326,0.0147553750973269,0.4793814539189977,1.0663427264249132,-2.5091681081955257,-57.284388568489355,0.005986928939819336
1767383382.4964638,-0.7724320749815116,-0.0201503033294236,0.0188636315077623,0.6344972956773177,0.4126720064872902,-3.1363541961935817,-78.78998114762076,0.0060846805572509766
1767383382.496555,-0.6418816779652731,-0.0209660452900191,0.0222153351839155,0.7661950243378313,-0.4091103145109593,-3.4769732952726478,-100.10307575452961,0.006175994873046875
1767383382.49665,-0.4905751774832494,-0.0210580365527388,0.024680033717307,0.8707947233817712,-1.2814054594055757,-3.4908579831290396,-121.24828250522373,0.006270885467529297
1767383382.496744,-0.3236114744913594,-0.020392732310681,0.0261786328216605,0.9456079680449097,-2.084128140253267,-3.182151462006423,-142.2733534995705,0.0063648223876953125
1767383382.496835,-0.1461276587373977,-0.0189554684457888,0.0266730161425134,0.9887244043603808,-2.7084146715510977,-2.595171373755101,-163.24712049921692,0.006455898284912109
1767383382.496927,0.0366910857268502,-0.0167560068055795,0.0261543855892497,0.998843805896881,-3.06704812276594,-1.8082112628563403,175.74412379524554,0.0065479278564453125
1767383382.497018,0.2195181899733952,-0.0138345156666118,0.0246336348656357,0.975199238351006,-3.102726762716893,-0.9263845681571112,154.6031423210361,0.006639003753662109
1767383382.497108,0.3967581898712147,-0.0102668167221217,0.0221362666998385,0.9175987777569812,-2.7955014852378053,-0.07311784201170934,133.23211703189088,0.0067288875579833984
1767383382.497199,0.5624427753017199,-0.0061678278364097,0.0187037055938078,0.8266016294489991,-2.1698143512246992,0.6212620080612911,111.54684139086952,0.006819963455200195
1767383382.49729,0.7102263793879775,-0.0016919718004282,0.0144018560961017,0.7038239934769625,-1.2995691097786852,1.035703717424123,89.49291476573642,0.006910800933837891
1767383382.4973812,0.8335722116855074,0.0029710017892671,0.0093356908067745,0.5523236242740854,-0.30713596216978944,1.0798518127151986,67.05967790672985,0.007002115249633789
1767383382.497472,0.9261993776597388,0.0076062555816084,0.0036653270021358,0.3769395483054386,0.6490314409727279,0.7175821787820382,44.286077155212304,0.007092952728271484
1767383382.497563,0.9827748216318164,0.0119903502514,-0.002384217573581,0.1844022694382125,1.4008460313772038,-0.015137682964541066,21.254362651808055,0.00718379020690918
1767383382.497653,0.999693342462366,0.0159114737016797,-0.0085277280075466,-0.0169506311414575,1.806776099713978,-1.0078643904523024,-1.9269160901771538,0.00727391242980957
1767383382.4977431,0.9756806593351478,0.0191881854349216,-0.0144422662416702,-0.2178772257140517,1.786234357406571,-2.0942498524115414,-25.143494945492897,0.007364034652709961
1767383382.497834,0.9119838813834276,0.0216810966928113,-0.019802451325496,-0.4091737932279108,1.3393686086814893,-3.087542529349568,-48.291958670279215,0.007454872131347656
1767383382.497924,0.8120913063920174,0.0232949972032777,-0.0243173821424406,-0.5825579096652492,0.5456893544042648,-3.820863891430157,-71.28972157187162,0.007544994354248047
1767383382.498019,0.6811290915576976,0.0239735464601511,-0.027758289938138,-0.7312440817152773,-0.45603185953136766,-4.179133750612136,-94.0809659704105,0.007639884948730469
1767383382.4981089,0.5251780335996096,0.0236915152768799,-0.0299716680389178,-0.8501343683461445,-1.4980408657830924,-4.115246713009685,-116.6416921992451,0.007729768753051758
1767383382.49821,0.3507098183549357,0.0224492222815665,-0.0308789787727396,-0.93570569325956,-2.41438074791497,-3.650540486849305,-138.98416940978828,0.00783085823059082
1767383382.498301,0.1642319390165858,0.0202713942817005,-0.0304675388411345,-0.9857426996218094,-3.0653366085480283,-2.864391679570824,-161.1586306717063,0.007921934127807617
1767383382.498392,-0.0278629942295894,0.0172101953672386,-0.0287775700153752,-0.999049205090517,-3.3531963109162626,-1.87872179025271,176.74992956108102,0.008013010025024414
1767383382.498483,-0.2192921366992557,0.013350781001363,-0.0258892774630398,-0.9752243130382724,-3.2307429261417404,-0.8414406848101925,154.63041569387585,0.00810384750366211
1767383382.4985752,-0.4037780131461704,0.0088174455400569,-0.0219126580253119,-0.91455202376472,-2.7054331032293066,0.08982112427005544,132.35885872685506,0.008196115493774414
1767383382.4986649,-0.5749016053407066,0.0037786220575081,-0.0169820608141449,-0.8180375760333569,-1.8413139955018387,0.7645728970969808,109.814615243058,0.008285760879516602
1767383382.4987562,-0.7259849868222253,-0.0015510242215754,-0.011256960047772,-0.6876166621621967,-0.7581120294194307,1.0587595317669525,86.89749589807607,0.0083770751953125
1767383382.498846,-0.8501099242524028,-0.0069137324489281,-0.0049290804173559,-0.5265368184253011,0.37614867235590027,0.8973567593767902,63.543130554785414,0.008466958999633789
1767383382.4989371,-0.9404062440253736,-0.0120200459586746,0.0017668324758412,-0.3398359795493173,1.364261128770619,0.2776912476052643,39.73351278905137,0.008558034896850586
1767383382.499027,-0.9907075092288784,-0.0165709972204586,0.0085452502822938,-0.1347256913370464,2.013747173943414,-0.7143025913277335,15.500779331295819,0.008647918701171875
1767383382.4991171,-0.9965220737726768,-0.0202902428196604,0.01507418473776,0.0794029689911869,2.181579624206519,-1.9063374483134226,-9.075115443406817,0.008738040924072266
1767383382.499207,-0.9560419344765224,-0.0229593445176937,0.0209978248090113,0.2915746548913283,1.816625866256823,-3.0689875629500247,-33.87275454958073,0.008827924728393555
1767383382.499298,-0.8707705368858684,-0.0244446145531852,0.0259748455100215,0.4903941683090997,0.9819010719912034,-3.9686854779729286,-58.740024444308375,0.008919000625610352
1767383382.499388,-0.7454582212421837,-0.0247054296989142,0.029720231124308,0.6654309806341672,-0.15629922794236495,-4.427059090651652,-83.51323489663885,0.00900888442993164
1767383382.499514,-0.5873592381863474,-0.023782276106026,0.0320360015157483,0.8083422686382628,-1.3708733439651637,-4.363377948625806,-108.04627060959042,0.009135007858276367
1767383382.499628,-0.4051311225451491,-0.0217722249304341,0.0328227032602575,0.9134097732767998,-2.43084138879347,-3.805456424962694,-132.2426421721338,0.009248971939086914
1767383382.499728,-0.2077811450756362,-0.0188035024503317,0.0320730866216953,0.9774685371720232,-3.150323627908881,-2.8710340231211284,-156.07741901281088,0.009348869323730469
1767383382.499825,-0.0039343017599323,-0.0150181286937929,0.0298552575092255,0.9994336599691128,-3.4160384895041074,-1.7337005639951792,-179.60061092578616,0.009445905685424805
1767383382.49993,0.1984969493593411,-0.0105659191144815,0.0262930445601171,0.979691787378082,-3.1939283855921197,-0.5881234350431809,157.07612309947757,0.009550809860229492
1767383382.5000288,0.392297434192171,-0.0056083923240049,0.021548908557409,0.919568873767356,-2.5237029195148715,0.37772843117373234,133.80114357853887,0.00964975357055664
1767383382.500134,0.5707000222973952,-0.0003287485374964,0.0158123827894297,0.8210063002344575,-1.5095404653138798,1.0032112741146004,110.40514410501608,0.00975489616394043
1767383382.500293,0.7270292608394029,0.0050566089212733,0.0092958546436593,0.6865249242933376,-0.31009769783522834,1.1723358455967705,86.72053551085583,0.009913921356201172
1767383382.5004082,0.8543904538028304,0.0102899548695364,0.0022386986063061,0.519524838201146,0.8742968981108457,0.8318046386973236,62.59828491913193,0.010029077529907227
1767383382.5005,0.9456117858651903,0.0150735061587619,-0.005081405682539,0.3249081703515882,1.8228490615986925,0.01059607579222385,37.924836253694174,0.010120868682861328
1767383382.500591,0.9936866593962276,0.0190869300649067,-0.012335978369332,0.1098650794216928,2.3298207100758743,-1.164457603366834,12.64202763336373,0.010211944580078125
1767383382.500682,0.9928711661806684,0.0220256255868203,-0.0191440986778832,-0.1155647985779426,2.255115213460726,-2.4705585882407197,-13.22945286641425,0.010303020477294922
1767383382.5007732,0.9402644286854772,0.0236553104031527,-0.0250949587083918,-0.3386937753870415,1.5781577006335674,-3.6244041898462136,-39.5692408298852,0.010394096374511719
1767383382.500863,0.8372435692502737,0.0238647011466615,-0.0297978986352824,-0.5454958909333459,0.4282010542917885,-4.354797143142462,-66.1552526021797,0.010483980178833008
1767383382.5009558,0.6899359971121548,0.0226906199851089,-0.0329443578950076,-0.7227642249976367,-0.9375174893272691,-4.488496180864006,-92.69913310344147,0.010576725006103516
1767383382.5010471,0.5083246219772158,0.0203001452676713,-0.0343540989159484,-0.8602405353629332,-2.2099672585241783,-4.005491479851625,-118.9187695400883,0.010668039321899414
1767383382.5011368,0.3043664779251246,0.0169382000289344,-0.0339861677975116,-0.9517978172351912,-3.121954607550785,-3.034197277973256,-144.6161681886595,0.010757684707641602
1767383382.501227,0.090004840857189,0.0128669618245826,-0.0319167178214769,-0.9953466195447604,-3.5115840746892695,-1.7970611723744851,-169.72118303329913,0.010847806930541992
1767383382.50132,-0.1241781174646717,0.0083225989701338,-0.0283016541015802,-0.9918213275910276,-3.337071025935371,-0.5431818702388159,165.71134187489346,0.010940790176391602
1767383382.501411,-0.3294192231492552,0.0035005077523407,-0.0233424030723393,-0.9438886873376682,-2.657948352522141,0.5025301489597771,141.53345957963566,0.011031866073608398
1767383382.5016162,-0.5185115057981322,-0.0014342257917645,-0.0172641488315824,-0.8548951459193425,-1.6065869665410366,1.1663673717656224,117.5410064540468,0.011237144470214844
1767383382.5017622,-0.6851447023360502,-0.0063217175778357,-0.0103077463641979,-0.7283066133934276,-0.36403386712023195,1.336997630967734,93.50239012563439,0.011383056640625
1767383382.501856,-0.8231529777555427,-0.0109791300163652,-0.002733425349472,-0.567706933463144,0.8579557599633186,0.9721217301855374,69.17873499870475,0.011476993560791016
1767383382.5019488,-0.9259354802654368,-0.0151798433281985,0.0051657178728095,-0.3773411905702921,1.834330870312946,0.10827289532126563,44.34244404566203,0.011569738388061523
1767383382.502041,-0.986343808994708,-0.0186498521326463,0.0130441409627676,-0.1631193546449522,2.3528684737916516,-1.125803396866407,18.804030996722528,0.011662006378173828
1767383382.502133,-0.9973731828070636,-0.0210911823936365,0.0204884040174647,0.0661975946947003,2.2578410852196034,-2.502417502068383,-7.545205148010556,0.01175379753112793
1767383382.502225,-0.9538461526667096,-0.0222374418923972,0.0270248667062106,0.2982493416598102,1.5103386263485865,-3.716502895888195,-34.677914980773636,0.011845827102661133
1767383382.502317,-0.8547280150376515,-0.0219310167036531,0.0321692338696159,0.5176139403149633,0.2406611980674056,-4.456114688930345,-62.38791509869549,0.011937856674194336
1767383382.502408,-0.7049438499436691,-0.0201884867640222,0.0355147391332361,0.7080856563531525,-1.2548385947775862,-4.511670202615827,-90.30422137310529,0.012028932571411133
1767383382.502498,-0.5153644029673866,-0.0172123337834226,0.0368208505809768,0.8560067129890341,-2.602113720257952,-3.865817207415511,-117.98719910598268,0.012118816375732422
1767383382.50259,-0.3006109104540796,-0.0133334404901752,0.0360521155423983,0.9529719538609632,-3.4836873178078043,-2.6989478855328453,-145.06677846503368,0.012210845947265625
1767383382.50268,-0.0758148768395126,-0.008914383311887,0.0333487199509071,0.9965242099907128,-3.7343687269879045,-1.3078012472416034,-171.34135123313538,0.012300968170166016
1767383382.50277,0.145984410013984,-0.0042654774044013,0.0289567929919379,0.9888538121861108,-3.35449017106523,0.001066474841819114,163.20420665023062,0.012390851974487305
1767383382.50286,0.35487843381558,0.0003922919574857,0.0231625123683141,0.9346254016130788,-2.465881005682874,0.9839913281502907,138.43751362073763,0.012480974197387695
1767383382.502951,0.5437197669642504,0.0049161695972222,0.0162553500373406,0.839094994553058,-1.2572220945481412,1.4856728288608243,114.13115272329276,0.01257181167602539
1767383382.503044,0.707022588015621,0.0092014318472453,0.0085206888355375,0.7070797632158782,0.055114488700029614,1.4360359465223203,90.00394246451951,0.012664794921875
1767383382.503136,0.8397508546131194,0.0131341185317057,0.0002508629167896,0.5428129826880783,1.2485038868869525,0.8411359697182539,65.7479001602737,0.012756824493408203
1767383382.503227,0.9363724159492004,0.0165533539113554,-0.0082344587716055,0.3505208678702057,2.107422878814429,-0.21866690253235976,41.04970785808038,0.012847900390625
1767383382.503318,0.9904438042983784,0.0192348884394702,-0.0165634692021725,0.1355608390416108,2.4420605955705876,-1.5812992975773397,15.620863408870964,0.012938976287841797
1767383382.503409,0.9950465739383004,0.0209058783014868,-0.0242907884967244,-0.0941021654389588,2.1252278286298263,-2.996531856610349,-10.749266055595495,0.013029813766479492
1767383382.503499,0.9444079754129352,0.0212989497090142,-0.0308986525180722,-0.3266270105032672,1.1515902505881301,-4.144694497207156,-38.11459733493894,0.013119935989379883
1767383382.5035892,0.8366135286231918,0.0202412675135028,-0.0358480784928072,-0.5462444600016299,-0.3044326629415873,-4.709015885397624,-66.29542816307692,0.013210058212280273
1767383382.503679,0.676303986822092,0.0177459655765164,-0.0386887047029498,-0.7353918562526434,-1.8911637291941417,-4.49839259119499,-94.86782466456668,0.013299942016601562
1767383382.5037692,0.4754280377355784,0.0140484094115437,-0.0391846675526405,-0.8787692444303521,-3.1882858089035175,-3.5517248401732004,-123.27070103035825,0.013390064239501953
1767383382.503859,0.2508922607682855,0.0095484563864626,-0.0373764589526347,-0.9672460394250142,-3.8738550447957176,-2.133405212121767,-150.9893968157101,0.013479948043823242
1767383382.5039492,0.0202249999205505,0.0046851339327417,-0.0335344797575041,-0.9992219160755228,-3.8319961434424656,-0.6141908180936793,-177.70144438181794,0.013570070266723633
1767383382.5040388,-0.2021683790417193,-0.0001811046278194,-0.0280433979740884,-0.9789491720956834,-3.143485076575735,0.6700069669655218,156.68149961439877,0.01365971565246582
1767383382.504129,-0.4064545719946665,-0.0048206933113544,-0.021295889427412,-0.913410054090782,-2.0055849033909783,1.4966306820141255,132.0494213055646,0.013749837875366211
1767383382.5042188,-0.5866920753353665,-0.009117243374914,-0.0136414123765771,-0.80964387015545,-0.6529992054714779,1.7632727480733317,108.15363625737947,0.0138397216796875
1767383382.504309,-0.7391589166131138,-0.0130100622030305,-0.0053852358496876,-0.6733838678700613,0.6866626250521618,1.460204766591879,84.65914567338933,0.01392984390258789
1767383382.504399,-0.8606562377193416,-0.0164301322095876,0.0031878926899985,-0.508911316999888,1.8067259538180396,0.6437660619123611,61.18202003329701,0.014019966125488281
1767383382.504489,-0.9472337630170828,-0.0192510533381293,0.0117835130517675,-0.3197479381732249,2.5222992738170102,-0.5736843568828073,37.3178478579745,0.01410984992980957
1767383382.504579,-0.993507683452851,-0.0212663614844142,0.0200652848391313,-0.1099436634540092,2.6765497945424004,-2.016874189176692,12.676679673839836,0.014199972152709961
1767383382.504669,-0.9928283417137024,-0.0222021966321415,0.0276236478754984,0.1141747801958825,2.168939608431708,-3.4352749627209462,-13.0552895759016,0.01428985595703125
1767383382.504758,-0.938760678396143,-0.0217758896554372,0.0339628523996282,0.3421998304847746,1.0139232478415134,-4.512086459813836,-40.01597435786695,0.014378786087036133
1767383382.5048478,-0.8281162361395038,-0.0198024929847296,0.0385430087235399,0.5588790541720706,-0.5914430733245737,-4.93183930636251,-68.05472041605054,0.014468669891357422
1767383382.504938,-0.6645940076900005,-0.0163166582951371,0.0409031980561434,0.7459058251504697,-2.2611554314125395,-4.514387107677027,-96.6877530014619,0.014558792114257812
1767383382.505027,-0.4605339955220131,-0.0116322539611557,0.0408247916997504,0.886626452356902,-3.5421849415360027,-3.338183507905964,-125.2064630168076,0.014647960662841797
1767383382.505124,-0.2345647873016546,-0.0062712344169458,0.0384215998889812,0.9713206539752918,-4.113364475380322,-1.7310237424976531,-152.90925109722926,0.014744997024536133
1767383382.505259,-0.0060409390435146,-0.0007878276362518,0.0340756267975187,0.9994006894341452,-3.9049236746801963,-0.11381290025504338,-179.31123258934346,0.014879941940307617
1767383382.505437,0.2100491969540261,0.0043983798660324,0.0282686499710373,0.9772721588904176,-3.0619555506835314,1.1730665227356334,155.77080176276002,0.015057802200317383
1767383382.505558,0.4049374152289975,0.0090690176194868,0.0214342129797349,0.9140481481743812,-1.8256027714020702,1.944881482938739,132.24282890242483,0.015178918838500977
1767383382.505676,0.574903205398675,0.0131706378852565,0.0139004915357922,0.8179973197114326,-0.4356126589869349,2.150813833842428,109.80770268212956,0.01529693603515625
1767383382.505779,0.718868978895159,0.0167273732539985,0.0059074606517157,0.6949191953564827,0.908012772301065,1.8189724649702388,88.0445725937867,0.015399932861328125
1767383382.50588,0.8361752623514761,0.0197521502095833,-0.0023496853158438,0.5481015071795139,2.040954575954802,1.0154987680608423,66.47050303023877,0.015501022338867188
1767383382.505975,0.9250091184403384,0.0221824334086931,-0.0106801283487096,0.3791464167162233,2.816464426043427,-0.16831529966729766,44.58001369538828,0.01559591293334961
1767383382.506069,0.9814496490746556,0.023848694882172,-0.0188612416516973,0.189293633403263,3.0940068330693977,-1.6041422169619737,21.876673083235534,0.015689849853515625
1767383382.50617,0.9991704983037508,0.0244797745216141,-0.02659700440749,-0.018752474912747,2.7507737325880233,-3.099379382285164,-2.0759737210123483,0.015790939331054688
1767383382.506269,0.9702678369505388,0.0237561655938932,-0.0334758876312208,-0.2385274284498544,1.731623258256832,-4.375584621706147,-27.55687395611688,0.015889883041381836
1767383382.506358,0.8879371880497605,0.0214246562028567,-0.0389665105330179,-0.4578101628860526,0.1362705880180519,-5.095523616895334,-54.54415499176537,0.01597881317138672
1767383382.506449,0.7509186071829379,0.0174572840351084,-0.0425093220136997,-0.6587939330037047,-1.713671415226963,-4.982046741925786,-82.59663498099593,0.016069889068603516
1767383382.5065448,0.5674247558401332,0.012167982319226,-0.043711022745255,-0.8221742109532558,-3.336989647889276,-3.991807505881203,-110.89321367618551,0.016165733337402344
1767383382.506642,0.3548160780587233,0.006168084274711,-0.0425257870826989,-0.9339481050467442,-4.3082336218415165,-2.3898700522243073,-138.48535183336097,0.01626300811767578
1767383382.506733,0.1339492514262646,0.000146608490372,-0.0392626489714328,-0.9902100892962268,-4.457627031841312,-0.6193078899961283,-164.61642169731778,0.016353845596313477
1767383382.506829,-0.0778939006528461,-0.0053774660174424,-0.0344072350564842,-0.9963532331839372,-3.883876372634573,0.921123123290256,171.09076381293042,0.016449928283691406
1767383382.506984,-0.2706870865239754,-0.0101712792129499,-0.0284155336817226,-0.9621941611306518,-2.8204423547982445,2.0032925220239077,148.62432338080475,0.016604900360107422
